#This is all the data needed to calculate the monthly seroprevalence as analysed in the main article. Each line corresponds to an individual Mastomys natalensis that was captured in the field in Morogoro (Tanzania). Although not used in this article, information about the individual sex, body weight, reproductive and recapture state is available upon reasonable request (email: herwig.leirs@uantwerpen.be). 

Date	Species	Antibody_status
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	NA
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	neg
1/04/2009	MN	NA
2/04/2009	MN	NA
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg_uncertain
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	NA
2/04/2009	MN	neg
2/04/2009	MN	neg
2/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
28/04/2009	MN	neg
29/04/2009	MN	neg
29/04/2009	MN	neg
29/04/2009	MN	neg
29/04/2009	MN	neg
29/04/2009	MN	neg
30/04/2009	MN	neg
30/04/2009	MN	neg
30/04/2009	MN	neg
30/04/2009	MN	neg
30/04/2009	MN	neg
26/05/2009	MN	neg
26/05/2009	MN	neg
26/05/2009	MN	neg
26/05/2009	MN	neg
27/05/2009	MN	neg
27/05/2009	MN	neg
27/05/2009	MN	neg
27/05/2009	MN	neg
27/05/2009	MN	neg
27/05/2009	MN	neg
28/05/2009	MN	neg
28/05/2009	MN	neg
28/05/2009	MN	neg
28/05/2009	MN	neg
28/05/2009	MN	neg
24/06/2009	MN	neg
24/06/2009	MN	neg
24/06/2009	MN	neg
24/06/2009	MN	neg
24/06/2009	MN	neg
24/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
25/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg
26/06/2009	MN	neg_uncertain
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
22/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
23/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
24/07/2009	MN	neg
15/09/2009	MN	NA
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	NA
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	NA
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	pos
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
15/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	pos_uncertain
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
16/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	NA
17/09/2009	MN	neg
17/09/2009	MN	NA
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	pos
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	pos
17/09/2009	MN	NA
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	NA
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
17/09/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	NA
13/10/2009	MN	neg
13/10/2009	MN	pos
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	pos
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	NA
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	pos
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
13/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	pos
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	pos_uncertain
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	NA
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	pos
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
14/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	NA
15/10/2009	MN	pos
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	pos
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	NA
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
15/10/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	pos
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	pos
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	pos
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
10/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	NA
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	pos
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	NA
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
11/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	pos
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	pos
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	NA
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	pos
12/11/2009	MN	neg
12/11/2009	MN	NA
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	pos
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	neg
12/11/2009	MN	NA
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	pos
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg_uncertain
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	NA
12/01/2010	MN	pos
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	NA
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	pos
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	pos_uncertain
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
12/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	pos
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg_uncertain
13/01/2010	MN	neg
13/01/2010	MN	NA
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	NA
13/01/2010	MN	neg
13/01/2010	MN	pos
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	pos
13/01/2010	MN	neg
13/01/2010	MN	pos
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	NA
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
13/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	pos
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg_uncertain
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	NA
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	NA
14/01/2010	MN	pos
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	pos
14/01/2010	MN	NA
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	pos
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	NA
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	NA
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	NA
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
14/01/2010	MN	neg
